priority_rank,listing_key,ticker,exchange,asset_type,name,gap_class,source_of_truth_outcome,allowed_source_path,apply_eligibility,source_gate,next_action
1,NASDAQ::NIPG,NIPG,NASDAQ,Stock,NIP Group Inc.,official_identifier_not_exposed_source_gap,accepted_source_gap,"OpenFIGI ticker→FIGI→ISIN, GLEIF ISIN↔LEI reverse match, or ESMA/FCA FIRDS when venue evidence matches",eligible_only_after_allowed_source_identity_checksum_and_no_collision_gates,require_valid_isin_checksum_exact_listing_identity_match_and_no_existing_listing_or_identifier_collision;Exact symbol/name and direct ISIN evidence; do not infer from issuer name or exchange membership.,probe OpenFIGI/GLEIF/FIRDS candidates and apply only through collision gates
1,NASDAQ::NMAD,NMAD,NASDAQ,Stock,"Nomad Power Solutions, Inc. - Common Stock",official_identifier_not_exposed_source_gap,accepted_source_gap,"OpenFIGI ticker→FIGI→ISIN, GLEIF ISIN↔LEI reverse match, or ESMA/FCA FIRDS when venue evidence matches",eligible_only_after_allowed_source_identity_checksum_and_no_collision_gates,require_valid_isin_checksum_exact_listing_identity_match_and_no_existing_listing_or_identifier_collision;Exact symbol/name and direct ISIN evidence; do not infer from issuer name or exchange membership.,probe OpenFIGI/GLEIF/FIRDS candidates and apply only through collision gates
1,NASDAQ::NWGL,NWGL,NASDAQ,Stock,CL Workshop Group Limited,official_identifier_not_exposed_source_gap,accepted_source_gap,"OpenFIGI ticker→FIGI→ISIN, GLEIF ISIN↔LEI reverse match, or ESMA/FCA FIRDS when venue evidence matches",eligible_only_after_allowed_source_identity_checksum_and_no_collision_gates,require_valid_isin_checksum_exact_listing_identity_match_and_no_existing_listing_or_identifier_collision;Exact symbol/name and direct ISIN evidence; do not infer from issuer name or exchange membership.,probe OpenFIGI/GLEIF/FIRDS candidates and apply only through collision gates
1,NASDAQ::OFAL,OFAL,NASDAQ,Stock,OFA Group,official_identifier_not_exposed_source_gap,accepted_source_gap,"OpenFIGI ticker→FIGI→ISIN, GLEIF ISIN↔LEI reverse match, or ESMA/FCA FIRDS when venue evidence matches",eligible_only_after_allowed_source_identity_checksum_and_no_collision_gates,require_valid_isin_checksum_exact_listing_identity_match_and_no_existing_listing_or_identifier_collision;Exact symbol/name and direct ISIN evidence; do not infer from issuer name or exchange membership.,probe OpenFIGI/GLEIF/FIRDS candidates and apply only through collision gates
1,NASDAQ::OIO,OIO,NASDAQ,Stock,OIO Group,official_identifier_not_exposed_source_gap,accepted_source_gap,"OpenFIGI ticker→FIGI→ISIN, GLEIF ISIN↔LEI reverse match, or ESMA/FCA FIRDS when venue evidence matches",eligible_only_after_allowed_source_identity_checksum_and_no_collision_gates,require_valid_isin_checksum_exact_listing_identity_match_and_no_existing_listing_or_identifier_collision;Exact symbol/name and direct ISIN evidence; do not infer from issuer name or exchange membership.,probe OpenFIGI/GLEIF/FIRDS candidates and apply only through collision gates
1,NASDAQ::OIOWW,OIOWW,NASDAQ,Stock,OIO Group,official_identifier_not_exposed_source_gap,accepted_source_gap,"OpenFIGI ticker→FIGI→ISIN, GLEIF ISIN↔LEI reverse match, or ESMA/FCA FIRDS when venue evidence matches",eligible_only_after_allowed_source_identity_checksum_and_no_collision_gates,require_valid_isin_checksum_exact_listing_identity_match_and_no_existing_listing_or_identifier_collision;Exact symbol/name and direct ISIN evidence; do not infer from issuer name or exchange membership.,probe OpenFIGI/GLEIF/FIRDS candidates and apply only through collision gates
1,NASDAQ::PBK,PBK,NASDAQ,Stock,PowerBank Corporation,official_identifier_not_exposed_source_gap,accepted_source_gap,"OpenFIGI ticker→FIGI→ISIN, GLEIF ISIN↔LEI reverse match, or ESMA/FCA FIRDS when venue evidence matches",eligible_only_after_allowed_source_identity_checksum_and_no_collision_gates,require_valid_isin_checksum_exact_listing_identity_match_and_no_existing_listing_or_identifier_collision;Exact symbol/name and direct ISIN evidence; do not infer from issuer name or exchange membership.,probe OpenFIGI/GLEIF/FIRDS candidates and apply only through collision gates
1,NASDAQ::PDC,PDC,NASDAQ,Stock,Perpetuals.com Ltd,official_identifier_not_exposed_source_gap,accepted_source_gap,"OpenFIGI ticker→FIGI→ISIN, GLEIF ISIN↔LEI reverse match, or ESMA/FCA FIRDS when venue evidence matches",eligible_only_after_allowed_source_identity_checksum_and_no_collision_gates,require_valid_isin_checksum_exact_listing_identity_match_and_no_existing_listing_or_identifier_collision;Exact symbol/name and direct ISIN evidence; do not infer from issuer name or exchange membership.,probe OpenFIGI/GLEIF/FIRDS candidates and apply only through collision gates
1,NASDAQ::RACC,RACC,NASDAQ,Stock,Research Alliance Corporation III,official_identifier_not_exposed_source_gap,accepted_source_gap,"OpenFIGI ticker→FIGI→ISIN, GLEIF ISIN↔LEI reverse match, or ESMA/FCA FIRDS when venue evidence matches",eligible_only_after_allowed_source_identity_checksum_and_no_collision_gates,require_valid_isin_checksum_exact_listing_identity_match_and_no_existing_listing_or_identifier_collision;Exact symbol/name and direct ISIN evidence; do not infer from issuer name or exchange membership.,probe OpenFIGI/GLEIF/FIRDS candidates and apply only through collision gates
1,NASDAQ::RARE,RARE,NASDAQ,Stock,Ultragenyx,official_identifier_not_exposed_source_gap,accepted_source_gap,"OpenFIGI ticker→FIGI→ISIN, GLEIF ISIN↔LEI reverse match, or ESMA/FCA FIRDS when venue evidence matches",eligible_only_after_allowed_source_identity_checksum_and_no_collision_gates,require_valid_isin_checksum_exact_listing_identity_match_and_no_existing_listing_or_identifier_collision;Exact symbol/name and direct ISIN evidence; do not infer from issuer name or exchange membership.,probe OpenFIGI/GLEIF/FIRDS candidates and apply only through collision gates
1,NASDAQ::REMG,REMG,NASDAQ,ETF,Emerging Markets Active ETF,fund_or_trust_identifier_gap,core_exclusion_candidate,"OpenFIGI ticker→FIGI→ISIN, GLEIF ISIN↔LEI reverse match, or ESMA/FCA FIRDS when venue evidence matches",blocked_until_core_or_extended_scope_decision,scope_review_required_before_isin_work;require_valid_isin_checksum_exact_listing_identity_match_and_no_existing_listing_or_identifier_collision;Exact fund/trust symbol and product name with checksum.,review official instrument scope before identifier enrichment
1,NASDAQ::RGLO,RGLO,NASDAQ,ETF,Global Equity Active ETF,fund_or_trust_identifier_gap,core_exclusion_candidate,"OpenFIGI ticker→FIGI→ISIN, GLEIF ISIN↔LEI reverse match, or ESMA/FCA FIRDS when venue evidence matches",blocked_until_core_or_extended_scope_decision,scope_review_required_before_isin_work;require_valid_isin_checksum_exact_listing_identity_match_and_no_existing_listing_or_identifier_collision;Exact fund/trust symbol and product name with checksum.,review official instrument scope before identifier enrichment
1,NASDAQ::RIFR,RIFR,NASDAQ,ETF,Global Infrastructure Active ETF,fund_or_trust_identifier_gap,core_exclusion_candidate,"OpenFIGI ticker→FIGI→ISIN, GLEIF ISIN↔LEI reverse match, or ESMA/FCA FIRDS when venue evidence matches",blocked_until_core_or_extended_scope_decision,scope_review_required_before_isin_work;require_valid_isin_checksum_exact_listing_identity_match_and_no_existing_listing_or_identifier_collision;Exact fund/trust symbol and product name with checksum.,review official instrument scope before identifier enrichment
1,NASDAQ::SKK,SKK,NASDAQ,Stock,SKK Holdings Limited,official_identifier_not_exposed_source_gap,accepted_source_gap,"OpenFIGI ticker→FIGI→ISIN, GLEIF ISIN↔LEI reverse match, or ESMA/FCA FIRDS when venue evidence matches",eligible_only_after_allowed_source_identity_checksum_and_no_collision_gates,require_valid_isin_checksum_exact_listing_identity_match_and_no_existing_listing_or_identifier_collision;Exact symbol/name and direct ISIN evidence; do not infer from issuer name or exchange membership.,probe OpenFIGI/GLEIF/FIRDS candidates and apply only through collision gates
1,NASDAQ::SLBT,SLBT,NASDAQ,Stock,SL Science Holding Limited,official_identifier_not_exposed_source_gap,accepted_source_gap,"OpenFIGI ticker→FIGI→ISIN, GLEIF ISIN↔LEI reverse match, or ESMA/FCA FIRDS when venue evidence matches",eligible_only_after_allowed_source_identity_checksum_and_no_collision_gates,require_valid_isin_checksum_exact_listing_identity_match_and_no_existing_listing_or_identifier_collision;Exact symbol/name and direct ISIN evidence; do not infer from issuer name or exchange membership.,probe OpenFIGI/GLEIF/FIRDS candidates and apply only through collision gates
1,NASDAQ::SLM,SLM,NASDAQ,Stock,SLM Corp,official_identifier_not_exposed_source_gap,accepted_source_gap,"OpenFIGI ticker→FIGI→ISIN, GLEIF ISIN↔LEI reverse match, or ESMA/FCA FIRDS when venue evidence matches",eligible_only_after_allowed_source_identity_checksum_and_no_collision_gates,require_valid_isin_checksum_exact_listing_identity_match_and_no_existing_listing_or_identifier_collision;Exact symbol/name and direct ISIN evidence; do not infer from issuer name or exchange membership.,probe OpenFIGI/GLEIF/FIRDS candidates and apply only through collision gates
1,NASDAQ::SSM,SSM,NASDAQ,Stock,Sono Group N.V.,official_identifier_not_exposed_source_gap,accepted_source_gap,"OpenFIGI ticker→FIGI→ISIN, GLEIF ISIN↔LEI reverse match, or ESMA/FCA FIRDS when venue evidence matches",eligible_only_after_allowed_source_identity_checksum_and_no_collision_gates,require_valid_isin_checksum_exact_listing_identity_match_and_no_existing_listing_or_identifier_collision;Exact symbol/name and direct ISIN evidence; do not infer from issuer name or exchange membership.,probe OpenFIGI/GLEIF/FIRDS candidates and apply only through collision gates
1,NASDAQ::TDOG,TDOG,NASDAQ,ETF,21Shares Dogecoin ETF Common Shares of Beneficial Interest,fund_or_trust_identifier_gap,core_exclusion_candidate,"OpenFIGI ticker→FIGI→ISIN, GLEIF ISIN↔LEI reverse match, or ESMA/FCA FIRDS when venue evidence matches",blocked_until_core_or_extended_scope_decision,scope_review_required_before_isin_work;require_valid_isin_checksum_exact_listing_identity_match_and_no_existing_listing_or_identifier_collision;Exact fund/trust symbol and product name with checksum.,review official instrument scope before identifier enrichment
1,NASDAQ::TJGC,TJGC,NASDAQ,Stock,TJGC Group Limited,official_identifier_not_exposed_source_gap,accepted_source_gap,"OpenFIGI ticker→FIGI→ISIN, GLEIF ISIN↔LEI reverse match, or ESMA/FCA FIRDS when venue evidence matches",eligible_only_after_allowed_source_identity_checksum_and_no_collision_gates,require_valid_isin_checksum_exact_listing_identity_match_and_no_existing_listing_or_identifier_collision;Exact symbol/name and direct ISIN evidence; do not infer from issuer name or exchange membership.,probe OpenFIGI/GLEIF/FIRDS candidates and apply only through collision gates
1,NASDAQ::TMCR,TMCR,NASDAQ,Stock,The Metals Royalty Company Inc.,official_identifier_not_exposed_source_gap,accepted_source_gap,"OpenFIGI ticker→FIGI→ISIN, GLEIF ISIN↔LEI reverse match, or ESMA/FCA FIRDS when venue evidence matches",eligible_only_after_allowed_source_identity_checksum_and_no_collision_gates,require_valid_isin_checksum_exact_listing_identity_match_and_no_existing_listing_or_identifier_collision;Exact symbol/name and direct ISIN evidence; do not infer from issuer name or exchange membership.,probe OpenFIGI/GLEIF/FIRDS candidates and apply only through collision gates
1,NASDAQ::TSUI,TSUI,NASDAQ,ETF,21shares Sui ETF Common Shares of Beneficial Interest Shares,fund_or_trust_identifier_gap,core_exclusion_candidate,"OpenFIGI ticker→FIGI→ISIN, GLEIF ISIN↔LEI reverse match, or ESMA/FCA FIRDS when venue evidence matches",blocked_until_core_or_extended_scope_decision,scope_review_required_before_isin_work;require_valid_isin_checksum_exact_listing_identity_match_and_no_existing_listing_or_identifier_collision;Exact fund/trust symbol and product name with checksum.,review official instrument scope before identifier enrichment
1,NASDAQ::VACH,VACH,NASDAQ,Stock,Voyager Acquisition Corp,official_identifier_not_exposed_source_gap,accepted_source_gap,"OpenFIGI ticker→FIGI→ISIN, GLEIF ISIN↔LEI reverse match, or ESMA/FCA FIRDS when venue evidence matches",eligible_only_after_allowed_source_identity_checksum_and_no_collision_gates,require_valid_isin_checksum_exact_listing_identity_match_and_no_existing_listing_or_identifier_collision;Exact symbol/name and direct ISIN evidence; do not infer from issuer name or exchange membership.,probe OpenFIGI/GLEIF/FIRDS candidates and apply only through collision gates
1,NASDAQ::VAVX,VAVX,NASDAQ,ETF,VanEck Avalanche ETF Common Shares of Beneficial Interest,fund_or_trust_identifier_gap,core_exclusion_candidate,"OpenFIGI ticker→FIGI→ISIN, GLEIF ISIN↔LEI reverse match, or ESMA/FCA FIRDS when venue evidence matches",blocked_until_core_or_extended_scope_decision,scope_review_required_before_isin_work;require_valid_isin_checksum_exact_listing_identity_match_and_no_existing_listing_or_identifier_collision;Exact fund/trust symbol and product name with checksum.,review official instrument scope before identifier enrichment
1,NASDAQ::VIVO,VIVO,NASDAQ,Stock,VivoPower PLC,official_identifier_not_exposed_source_gap,accepted_source_gap,"OpenFIGI ticker→FIGI→ISIN, GLEIF ISIN↔LEI reverse match, or ESMA/FCA FIRDS when venue evidence matches",eligible_only_after_allowed_source_identity_checksum_and_no_collision_gates,require_valid_isin_checksum_exact_listing_identity_match_and_no_existing_listing_or_identifier_collision;Exact symbol/name and direct ISIN evidence; do not infer from issuer name or exchange membership.,probe OpenFIGI/GLEIF/FIRDS candidates and apply only through collision gates
1,NASDAQ::VIXI,VIXI,NASDAQ,ETF,Defiance Enhanced Long Vol ETF,fund_or_trust_identifier_gap,core_exclusion_candidate,"OpenFIGI ticker→FIGI→ISIN, GLEIF ISIN↔LEI reverse match, or ESMA/FCA FIRDS when venue evidence matches",blocked_until_core_or_extended_scope_decision,scope_review_required_before_isin_work;require_valid_isin_checksum_exact_listing_identity_match_and_no_existing_listing_or_identifier_collision;Exact fund/trust symbol and product name with checksum.,review official instrument scope before identifier enrichment
1,NASDAQ::WFF,WFF,NASDAQ,Stock,WF Holding Limited Ordinary Shares,official_identifier_not_exposed_source_gap,accepted_source_gap,"OpenFIGI ticker→FIGI→ISIN, GLEIF ISIN↔LEI reverse match, or ESMA/FCA FIRDS when venue evidence matches",eligible_only_after_allowed_source_identity_checksum_and_no_collision_gates,require_valid_isin_checksum_exact_listing_identity_match_and_no_existing_listing_or_identifier_collision;Exact symbol/name and direct ISIN evidence; do not infer from issuer name or exchange membership.,probe OpenFIGI/GLEIF/FIRDS candidates and apply only through collision gates
1,NASDAQ::WLDSW,WLDSW,NASDAQ,Stock,Wearable Devices Ltd.,official_identifier_not_exposed_source_gap,accepted_source_gap,"OpenFIGI ticker→FIGI→ISIN, GLEIF ISIN↔LEI reverse match, or ESMA/FCA FIRDS when venue evidence matches",eligible_only_after_allowed_source_identity_checksum_and_no_collision_gates,require_valid_isin_checksum_exact_listing_identity_match_and_no_existing_listing_or_identifier_collision;Exact symbol/name and direct ISIN evidence; do not infer from issuer name or exchange membership.,probe OpenFIGI/GLEIF/FIRDS candidates and apply only through collision gates
