listing_key,ticker,exchange,current_name,twelvedata_name,twelvedata_type,type_scope,review_batch,name_score,adjudication_decision,apply_eligibility,evidence_tier,confidence,recommended_operation,source_gate,evidence_summary,provider_validation_status,provider_supports_twelvedata,provider_supports_local,provider_conflicts,openfigi_status,openfigi_figi,local_figi,figi_relation,venue_status,official_source_count,reference_scopes,verification_name_mismatch,masterfile_matches,reviewed_name_override,source_of_truth_outcome,source_of_truth_gate,deepseek_decision_candidate,deepseek_safe_action
OTC::BBBT,BBBT,OTC,Digital Development Partners Inc,Black Bird Biotech Inc.,Common Stock,supported_core_stock_type,batch_a_us_core,0.174,apply_twelvedata_name_identifier_supported,apply_ready,identifier,0.91,build_metadata_name_update,OpenFIGI supports the Twelve Data name without conflicting with the local listing FIGI.,OpenFIGI supports Twelve Data name; FIGI relation=local_figi_match.,second_source_supports_twelvedata_name,OpenFIGI,,false,ok,BBG000TRCJG6,BBG000TRCJG6,local_figi_match,official_full,3,exchange_directory|listed_companies_subset|security_lookup_subset,952,7640,,accepted_source_gap,Canonical stock sector only after exchange/name gate; no ticker/name-only inference.,needs_official_evidence,needs_official_evidence
OTC::BCTCF,BCTCF,OTC,BC Technology Group Limited,OSL Group Ltd,Common Stock,supported_core_stock_type,batch_a_us_core,0.571,apply_twelvedata_name_identifier_supported,apply_ready,identifier,0.88,build_metadata_name_update,OpenFIGI supports the Twelve Data name without conflicting with the local listing FIGI.,OpenFIGI supports Twelve Data name; FIGI relation=openfigi_only.,second_source_supports_twelvedata_name,OpenFIGI,,false,ok,BBG00ZJZ1X00,,openfigi_only,official_full,3,exchange_directory|listed_companies_subset|security_lookup_subset,952,7640,,accepted_source_gap,Canonical stock sector only after exchange/name gate; no ticker/name-only inference.,needs_official_evidence,needs_official_evidence
OTC::BECTY,BECTY,OTC,Bechtle AG,Bechtle AG Unsponsored ADR,American Depositary Receipt,supported_core_stock_type,batch_a_us_core,0.467,apply_twelvedata_name_identifier_supported,apply_ready,identifier,0.91,build_metadata_name_update,OpenFIGI supports the Twelve Data name without conflicting with the local listing FIGI.,OpenFIGI supports Twelve Data name; FIGI relation=local_figi_match.,second_source_supports_twelvedata_name,OpenFIGI,,false,ok,BBG00N6MYM62,BBG00N6MYM62,local_figi_match,official_full,3,exchange_directory|listed_companies_subset|security_lookup_subset,952,7640,,,,needs_official_evidence,needs_official_evidence
OTC::BFFAF,BFFAF,OTC,BASF SE NA O.N.,BASF SE,Common Stock,supported_core_stock_type,batch_a_us_core,0.533,apply_twelvedata_name_identifier_supported,apply_ready,identifier,0.91,build_metadata_name_update,OpenFIGI supports the Twelve Data name without conflicting with the local listing FIGI.,OpenFIGI supports Twelve Data name; FIGI relation=local_figi_match.,second_source_supports_twelvedata_name,OpenFIGI,,false,ok,BBG0014RW6Z6,BBG0014RW6Z6,local_figi_match,official_full,3,exchange_directory|listed_companies_subset|security_lookup_subset,952,7640,,,,needs_official_evidence,needs_official_evidence
OTC::BFYW,BFYW,OTC,Sauer Energy Inc,Better For You Wellness Inc.,Common Stock,supported_core_stock_type,batch_a_us_core,0.343,apply_twelvedata_name_identifier_supported,apply_ready,identifier,0.91,build_metadata_name_update,OpenFIGI supports the Twelve Data name without conflicting with the local listing FIGI.,OpenFIGI supports Twelve Data name; FIGI relation=local_figi_match.,second_source_supports_twelvedata_name,OpenFIGI,,false,ok,BBG000NXFSV9,BBG000NXFSV9,local_figi_match,official_full,3,exchange_directory|listed_companies_subset|security_lookup_subset,952,7640,,accepted_source_gap,Canonical stock sector only after exchange/name gate; no ticker/name-only inference.,needs_official_evidence,needs_official_evidence
OTC::BGTTF,BGTTF,OTC,Billy Goat Brands Ltd,Goat Industries Ltd.,Common Stock,supported_core_stock_type,batch_a_us_core,0.5,apply_twelvedata_name_identifier_supported,apply_ready,identifier,0.91,build_metadata_name_update,OpenFIGI supports the Twelve Data name without conflicting with the local listing FIGI.,OpenFIGI supports Twelve Data name; FIGI relation=local_figi_match.,second_source_supports_twelvedata_name,OpenFIGI,,false,ok,BBG0132W06B3,BBG0132W06B3,local_figi_match,official_full,3,exchange_directory|listed_companies_subset|security_lookup_subset,952,7640,,accepted_source_gap,Canonical stock sector only after exchange/name gate; no ticker/name-only inference.,needs_official_evidence,needs_official_evidence
OTC::BICEY,BICEY,OTC,Société BIC SA,BIC SA Unsponsored ADR,American Depositary Receipt,supported_core_stock_type,batch_a_us_core,0.207,apply_twelvedata_name_identifier_supported,apply_ready,identifier,0.91,build_metadata_name_update,OpenFIGI supports the Twelve Data name without conflicting with the local listing FIGI.,OpenFIGI supports Twelve Data name; FIGI relation=local_figi_match.,second_source_supports_twelvedata_name,OpenFIGI,,false,ok,BBG000NTRHC0,BBG000NTRHC0,local_figi_match,official_full,3,exchange_directory|listed_companies_subset|security_lookup_subset,952,7640,,,,needs_official_evidence,needs_official_evidence
OTC::BIRNF,BIRNF,OTC,BC Iron Ltd.,BCI Minerals Limited,Common Stock,supported_core_stock_type,batch_a_us_core,0.526,apply_twelvedata_name_identifier_supported,apply_ready,identifier,0.88,build_metadata_name_update,OpenFIGI supports the Twelve Data name without conflicting with the local listing FIGI.,OpenFIGI supports Twelve Data name; FIGI relation=openfigi_only.,second_source_supports_twelvedata_name,OpenFIGI,,false,ok,BBG000D32V70,,openfigi_only,official_full,3,exchange_directory|listed_companies_subset|security_lookup_subset,952,7640,,,,needs_official_evidence,needs_official_evidence
OTC::BKTH,BKTH,OTC,MEGOLA INC,"Breakthrough Chemistry, Inc.",Common Stock,supported_core_stock_type,batch_a_us_core,0.071,apply_twelvedata_name_identifier_supported,apply_ready,identifier,0.91,build_metadata_name_update,OpenFIGI supports the Twelve Data name without conflicting with the local listing FIGI.,OpenFIGI supports Twelve Data name; FIGI relation=local_figi_match.,second_source_supports_twelvedata_name,OpenFIGI,,false,ok,BBG000P602Q5,BBG000P602Q5,local_figi_match,official_full,3,exchange_directory|listed_companies_subset|security_lookup_subset,952,7640,,,,needs_official_evidence,needs_official_evidence
OTC::BKTPF,BKTPF,OTC,Cruz Cobalt Corp,Cruz Battery Metals Corp.,Common Stock,supported_core_stock_type,batch_a_us_core,0.533,apply_twelvedata_name_identifier_supported,apply_ready,identifier,0.91,build_metadata_name_update,OpenFIGI supports the Twelve Data name without conflicting with the local listing FIGI.,OpenFIGI supports Twelve Data name; FIGI relation=local_figi_match.,second_source_supports_twelvedata_name,OpenFIGI,,false,ok,BBG0015MDYZ6,BBG0015MDYZ6,local_figi_match,official_full,3,exchange_directory|listed_companies_subset|security_lookup_subset,952,7640,,,,needs_official_evidence,needs_official_evidence
OTC::BMXXY,BMXXY,OTC,bioMérieux SA,Biomerieux SA - Unsponsored ADR,American Depositary Receipt,supported_core_stock_type,batch_a_us_core,0.5,apply_twelvedata_name_identifier_supported,apply_ready,identifier,0.91,build_metadata_name_update,OpenFIGI supports the Twelve Data name without conflicting with the local listing FIGI.,OpenFIGI supports Twelve Data name; FIGI relation=local_figi_match.,second_source_supports_twelvedata_name,OpenFIGI,,false,ok,BBG00B0SGTH4,BBG00B0SGTH4,local_figi_match,official_full,3,exchange_directory|listed_companies_subset|security_lookup_subset,952,7640,,,,needs_official_evidence,needs_official_evidence
OTC::BOSSY,BOSSY,OTC,Hugo Boss AG,Hugo Boss AG Sponsored ADR,American Depositary Receipt,supported_core_stock_type,batch_a_us_core,0.562,apply_twelvedata_name_identifier_supported,apply_ready,identifier,0.91,build_metadata_name_update,OpenFIGI supports the Twelve Data name without conflicting with the local listing FIGI.,OpenFIGI supports Twelve Data name; FIGI relation=local_figi_match.,second_source_supports_twelvedata_name,OpenFIGI,,false,ok,BBG003X39830,BBG003X39830,local_figi_match,official_full,3,exchange_directory|listed_companies_subset|security_lookup_subset,952,7640,,,,needs_official_evidence,needs_official_evidence
OTC::BRCOQ,BRCOQ,OTC,Beard Co,Beard Company,Common Stock,supported_core_stock_type,batch_a_us_core,0.556,apply_twelvedata_name_identifier_supported,apply_ready,identifier,0.91,build_metadata_name_update,OpenFIGI supports the Twelve Data name without conflicting with the local listing FIGI.,OpenFIGI supports Twelve Data name; FIGI relation=local_figi_match.,second_source_supports_twelvedata_name,OpenFIGI,,false,ok,BBG000DN2J00,BBG000DN2J00,local_figi_match,official_full,3,exchange_directory|listed_companies_subset|security_lookup_subset,952,7640,,,,needs_official_evidence,needs_official_evidence
OTC::BROGF,BROGF,OTC,BROGF,Brooge Energy Limited,Common Stock,supported_core_stock_type,batch_a_us_core,0.444,apply_twelvedata_name_identifier_supported,apply_ready,identifier,0.88,build_metadata_name_update,OpenFIGI supports the Twelve Data name without conflicting with the local listing FIGI.,OpenFIGI supports Twelve Data name; FIGI relation=openfigi_only.,second_source_supports_twelvedata_name,OpenFIGI,,false,ok,BBG00P35N4M1,,openfigi_only,official_full,3,exchange_directory|listed_companies_subset|security_lookup_subset,952,7640,,accepted_source_gap,Canonical stock sector only after exchange/name gate; no ticker/name-only inference.,needs_official_evidence,needs_official_evidence
OTC::BSEAF,BSEAF,OTC,Braemar Shipping Services Plc,Braemar Plc,Common Stock,supported_core_stock_type,batch_a_us_core,0.438,apply_twelvedata_name_identifier_supported,apply_ready,identifier,0.91,build_metadata_name_update,OpenFIGI supports the Twelve Data name without conflicting with the local listing FIGI.,OpenFIGI supports Twelve Data name; FIGI relation=local_figi_match.,second_source_supports_twelvedata_name,OpenFIGI,,false,ok,BBG000QSC773,BBG000QSC773,local_figi_match,official_full,3,exchange_directory|listed_companies_subset|security_lookup_subset,952,7640,,,,needs_official_evidence,needs_official_evidence
OTC::BSLAF,BSLAF,OTC,Basler Aktiengesellschaft,Basler AG,Common Stock,supported_core_stock_type,batch_a_us_core,0.387,apply_twelvedata_name_identifier_supported,apply_ready,identifier,0.91,build_metadata_name_update,OpenFIGI supports the Twelve Data name without conflicting with the local listing FIGI.,OpenFIGI supports Twelve Data name; FIGI relation=local_figi_match.,second_source_supports_twelvedata_name,OpenFIGI,,false,ok,BBG000FL1P18,BBG000FL1P18,local_figi_match,official_full,3,exchange_directory|listed_companies_subset|security_lookup_subset,952,7640,,,,needs_official_evidence,needs_official_evidence
OTC::BTDPF,BTDPF,OTC,Barratt Developments plc,Barratt Redrow plc,Common Stock,supported_core_stock_type,batch_a_us_core,0.588,apply_twelvedata_name_identifier_supported,apply_ready,identifier,0.91,build_metadata_name_update,OpenFIGI supports the Twelve Data name without conflicting with the local listing FIGI.,OpenFIGI supports Twelve Data name; FIGI relation=local_figi_match.,second_source_supports_twelvedata_name,OpenFIGI,,false,ok,BBG000CJ2CC2,BBG000CJ2CC2,local_figi_match,official_full,3,exchange_directory|listed_companies_subset|security_lookup_subset,952,7640,,,,needs_official_evidence,needs_official_evidence
OTC::BTGN,BTGN,OTC,Inolife Technologies Inc,Bitcoin Generation Inc.,Common Stock,supported_core_stock_type,batch_a_us_core,0.211,apply_twelvedata_name_identifier_supported,apply_ready,identifier,0.91,build_metadata_name_update,OpenFIGI supports the Twelve Data name without conflicting with the local listing FIGI.,OpenFIGI supports Twelve Data name; FIGI relation=local_figi_match.,second_source_supports_twelvedata_name,OpenFIGI,,false,ok,BBG000D6G4C2,BBG000D6G4C2,local_figi_match,official_full,3,exchange_directory|listed_companies_subset|security_lookup_subset,952,7640,,,,needs_official_evidence,needs_official_evidence
OTC::BVHMY,BVHMY,OTC,VISTRY GROUP PLC.,Vistry Group PLC Unsponsored ADR,American Depositary Receipt,supported_core_stock_type,batch_a_us_core,0.6,apply_twelvedata_name_identifier_supported,apply_ready,identifier,0.91,build_metadata_name_update,OpenFIGI supports the Twelve Data name without conflicting with the local listing FIGI.,OpenFIGI supports Twelve Data name; FIGI relation=local_figi_match.,second_source_supports_twelvedata_name,OpenFIGI,,false,ok,BBG004MB1T70,BBG004MB1T70,local_figi_match,official_full,3,exchange_directory|listed_companies_subset|security_lookup_subset,952,7640,,,,needs_official_evidence,needs_official_evidence
OTC::BWOFY,BWOFY,OTC,BW Offshore Limited,BW Offshore Ltd. - Unsponsored ADR,American Depositary Receipt,supported_core_stock_type,batch_a_us_core,0.579,apply_twelvedata_name_identifier_supported,apply_ready,identifier,0.91,build_metadata_name_update,OpenFIGI supports the Twelve Data name without conflicting with the local listing FIGI.,OpenFIGI supports Twelve Data name; FIGI relation=local_figi_match.,second_source_supports_twelvedata_name,OpenFIGI,,false,ok,BBG00TM0PMF9,BBG00TM0PMF9,local_figi_match,official_full,3,exchange_directory|listed_companies_subset|security_lookup_subset,952,7640,,,,needs_official_evidence,needs_official_evidence
OTC::BWVI,BWVI,OTC,Blue Water Ventures International Inc,"Psycheceutical Bioscience, Inc.",Common Stock,supported_core_stock_type,batch_a_us_core,0.138,apply_twelvedata_name_identifier_supported,apply_ready,identifier,0.91,build_metadata_name_update,OpenFIGI supports the Twelve Data name without conflicting with the local listing FIGI.,OpenFIGI supports Twelve Data name; FIGI relation=local_figi_match.,second_source_supports_twelvedata_name,OpenFIGI,,false,ok,BBG000QX54Z6,BBG000QX54Z6,local_figi_match,official_full,3,exchange_directory|listed_companies_subset|security_lookup_subset,952,7640,,,,needs_official_evidence,needs_official_evidence
OTC::BZLFY,BZLFY,OTC,Bunzl plc,Bunzl plc Sponsored ADR,American Depositary Receipt,supported_core_stock_type,batch_a_us_core,0.417,apply_twelvedata_name_identifier_supported,apply_ready,identifier,0.91,build_metadata_name_update,OpenFIGI supports the Twelve Data name without conflicting with the local listing FIGI.,OpenFIGI supports Twelve Data name; FIGI relation=local_figi_match.,second_source_supports_twelvedata_name,OpenFIGI,,false,ok,BBG000BB0H86,BBG000BB0H86,local_figi_match,official_full,3,exchange_directory|listed_companies_subset|security_lookup_subset,952,7640,,,,needs_official_evidence,needs_official_evidence
OTC::CAAOF,CAAOF,OTC,Cannabis One Holdings Inc,Indvr Brands Inc.,Common Stock,supported_core_stock_type,batch_a_us_core,0.182,apply_twelvedata_name_identifier_supported,apply_ready,identifier,0.91,build_metadata_name_update,OpenFIGI supports the Twelve Data name without conflicting with the local listing FIGI.,OpenFIGI supports Twelve Data name; FIGI relation=local_figi_match.,second_source_supports_twelvedata_name,OpenFIGI,,false,ok,BBG00NGMNGJ2,BBG00NGMNGJ2,local_figi_match,official_full,3,exchange_directory|listed_companies_subset|security_lookup_subset,952,7640,,,,needs_official_evidence,needs_official_evidence
OTC::CAGPF,CAGPF,OTC,Cryptology Asset Group p.l.c,Samara Asset Group Plc,Common Stock,supported_core_stock_type,batch_a_us_core,0.565,apply_twelvedata_name_identifier_supported,apply_ready,identifier,0.91,build_metadata_name_update,OpenFIGI supports the Twelve Data name without conflicting with the local listing FIGI.,OpenFIGI supports Twelve Data name; FIGI relation=local_figi_match.,second_source_supports_twelvedata_name,OpenFIGI,,false,ok,BBG00YD8T2J7,BBG00YD8T2J7,local_figi_match,official_full,3,exchange_directory|listed_companies_subset|security_lookup_subset,952,7640,,,,needs_official_evidence,needs_official_evidence
OTC::CAJPY,CAJPY,OTC,Canon Inc.,Canon Inc. Sponsored ADR,American Depositary Receipt,supported_core_stock_type,batch_a_us_core,0.417,apply_twelvedata_name_identifier_supported,apply_ready,identifier,0.91,build_metadata_name_update,OpenFIGI supports the Twelve Data name without conflicting with the local listing FIGI.,OpenFIGI supports Twelve Data name; FIGI relation=local_figi_match.,second_source_supports_twelvedata_name,OpenFIGI,,false,ok,BBG000BVJLF5,BBG000BVJLF5,local_figi_match,official_full,3,exchange_directory|listed_companies_subset|security_lookup_subset,952,7640,,,,needs_official_evidence,needs_official_evidence
